original_index,sms_text,predicted_is_otp,predicted_otp_intent,classification_status,batch_number,is_phishing_original,sender
53447,"हे डार्लिंग, 3 हफ्ते हो गए हैं और तुम्हारी कोई खबर नहीं आई! थोड़ी मस्ती करने का मन है, तुम अब भी तैयार हो? जवाब दो OK! XxX मैसेज भेजने का स्टैंडर्ड चार्ज, रिसीव करने का £1.50",False,NOT_OTP,auto_not_otp,1,True,
synthetic_UPI_TXN_OR_PIN_OTP_4c893f02,"SBI Card alerts you for a Rs 2000 transfer using UPI. OTP: 813425, use in next 30 minutes.",True,UPI_TXN_OR_PIN_OTP,synthetic,synthetic,False,
4444,921005 is OTP for txn of INR 212.58 at MEATIGO COM on ICICI Bank Credit Card XX0059. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,True,BANK_OR_CARD_TXN_OTP,success,3,False,
23565,"INR125.63 debited on Credit Card XX3597 on 14-Mar-20.Info:Amazon.Avbl Lmt:INR64,050.48.Call 18002662 for dispute or SMS BLOCK 7007 to 8651212945",False,NOT_OTP,auto_not_otp,21,False,
72288,ನಿಮ್ಮ ದಿನವು ಸುಖಪ್ರದವಾಗಿದೆಯೇ?,False,NOT_OTP,auto_not_otp,38,False,
synthetic_KYC_OR_ESIGN_OTP_5bde6d0b,856605 OTP for eKYC document signing at HDFC Bank. Valid for 15 mins. Do not share with anyone.,True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False,
synthetic_APP_ACCOUNT_CHANGE_OTP_35295fff,Amazon Pay: Your contact details update is pending. Enter OTP: 4567. Valid for 20 min only; keep secure.,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False,
69719,ഇത്രയും നാൾ അവൾ എവിടെ ആയിരുന്നു എന്നെനിക്കറിയില്ല....പക്ഷേ.. ഇന്ന് അവൾ ഉളളത് ഇവിടെയാ എന്ടെ ഈ നെഞ്ചിൽ വിട്ട് തരില്ലാ ഇനി ഒരുത്തനും.,False,NOT_OTP,auto_not_otp,33,False,
9067,Your OTP for logging in to Razorpay account is 603700. Valid for the next 5 min. Do not share with anyone. - Razorpay,True,FINANCIAL_LOGIN_OTP,success,12,False,VA-RZRPAY
synthetic_KYC_OR_ESIGN_OTP_c851d23d,OTP for CKYC No XX5678 (valid for 15 mins) at YES Bank is 812345. Visit yesbank.in for further assistance -YES Bank,True,KYC_OR_ESIGN_OTP,synthetic,synthetic,False,
62382,yes,False,NOT_OTP,auto_not_otp,18,False,+917019137405
12204,Hi! Your The Whole Truth Foods order #BLR-9100973 is arriving today with delivery partner - Saleem Basha( +919844832538).- #Blowhorn,False,NOT_OTP,auto_not_otp,18,False,VM-BLWHRN
3757,"ICICIdirect: 512881 is the OTP for your transaction in ICICI Prudential Bluechip Fund, valid for 10 minutes. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.",True,BANK_OR_CARD_TXN_OTP,success,1,False,VM-ISECLT
32884,"MANDATORY WEB CHECK-IN: Dear Vistara Customer, Government of India mandates the completion of a self-declaration and web check-in for all customers before reaching the airport to ensure safe travel. Web check-in for your flight UK 612 from Srinagar to Delhi for 04May is now open. We request you to Click on www.airvistara.com/wc/E0TWZ22KG59TTFB to complete the check-in process. Please reach the airport at least 2 hours prior to departure and remember to carry a printout of your boarding pass. Note that Check-in counters will close 45 minutes prior to departure. You will earn CV Points on completion of this journey, click on https://bit.ly/3lnez1Y to register with Club Vistara and claim these points.",False,NOT_OTP,auto_not_otp,40,True,VM-VISTAR
57846,Slot booking for Self Proctored SimCAT 4 opens today at 3pm. Book your slot by logging onto myimsv2.imsindia.com,False,NOT_OTP,auto_not_otp,9,True,
63954,No,False,NOT_OTP,auto_not_otp,22,False,+917019137405
42810,got meh today tv watch work,False,NOT_OTP,auto_not_otp,59,False,
15739,Rs.679 paid at Devanahalli Toll Plaza for AT05JW9509 on 10-08-2022 12:52:14 with ICICI Bank FASTag. Bal Rs.322. Call 18002100104 for dispute,False,NOT_OTP,auto_not_otp,5,False,
34079,Message possible?,False,NOT_OTP,auto_not_otp,42,True,+919819721477
5216,ICICI Bank Credit Card XX7533 Statement is sent to ga***********hi@gmail.com. Total of Rs 7422.08 or minimum of Rs 860 is due by 13-OCT-24.,False,NOT_OTP,auto_not_otp,4,False,
69603,"നിന്നെ കാണാൻ ഞാനുപയോഗിച്ച എന്റെ കണ്ണുകൾ... നീ വരാനിടയില്ലാത്ത ഇടങ്ങളിൽ പോലും നിന്നെ തേടി അലഞ്ഞപ്പോൾ, ഞാനറിഞ്ഞു എന്റെ പ്രണയത്തിന്റെ അനിർവചനീയമായ തീവ്രതയെ...Krrish David",False,NOT_OTP,auto_not_otp,33,False,
synthetic_APP_LOGIN_OTP_5bdc3424,"Your login OTP for Amazon Kindle: 2190. Confidential, keep secure",True,APP_LOGIN_OTP,synthetic,synthetic,False,
68722,"JAALifestyle యొక్క కొత్త యుగం ప్రారంభించినప్పటి నుండి, మేము రెండు బైబ్యాక్‌లను…",False,NOT_OTP,auto_not_otp,31,False,
synthetic_APP_LOGIN_OTP_85bfdeab,"# 4211 is your Ola Cabs login OTP. Valid till next minute, don't share.",True,APP_LOGIN_OTP,synthetic,synthetic,False,
57578,Thank you for using your SBI Debit Card 459XX3295 for a purchase worth Rs6652.9 on POS  470000000218923 at PayTm Mobile Solutions txn# 720204196299.,False,NOT_OTP,auto_not_otp,9,False,
1047,"Dear Customer, Acct XX777 is credited with Rs 1496.84 on 24-Jun-25 from RENU R MAHBUBAN. UPI:106959774014-ICICI Bank.",False,NOT_OTP,success,1,False,
38609,"hi gandharv,
can we keep the meeting on wednesday your time?
please confirm

thanks
swati singh
INOX",False,NOT_OTP,auto_not_otp,51,False,+919819833420
synthetic_FINANCIAL_LOGIN_OTP_b728b61d,Your login code for Groww app is: 46719321. Valid for next 10 minutes. Never share.,True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False,
33378,"LAVINA MAHBUBANI, Please help Karnataka Government to monitor your health by answering the automated calls. Follow all instructions.Stepone for Karnataka Government

LAVINA MAHBUBANI,ಸ್ವಯಂಚಾಲಿತ ಕರೆಗಳಿಗೆ ಉತ್ತರಿಸುವ ಮೂಲಕ ನಿಮ್ಮ ಆರೋಗ್ಯವನ್ನು ಮೇಲ್ವಿಚಾರಣೆ ಮಾಡಲು ದಯವಿಟ್ಟು ಕರ್ನಾಟಕ ಸರ್ಕಾರಕ್ಕೆ ಸಹಾಯ ಮಾಡಿ. ಎಲ್ಲಾ ಸೂಚನೆಗಳನ್ನು ಅನುಸರಿಸಿ.
ಕರ್ನಾಟಕ ಸರ್ಕಾರಕ್ಕೆ ಸ್ಟೆಪೋನ್
- StepOne",False,NOT_OTP,auto_not_otp,41,True,TXSTPVON
40593,09050090044 50 5000 await collection cost costa del holiday max10mins pm pobox334 sae sk38xh sol stockport tcs toclaim,False,NOT_OTP,auto_not_otp,55,True,
21023,"Dear Customer, The credit limit for your ICICI Bank Credit Card 4315X7007 has been changed from INR 56780 to INR 506523 on 2020-11-30.",False,NOT_OTP,auto_not_otp,16,False,
synthetic_APP_ACCOUNT_CHANGE_OTP_aa970da1,"Update your phone number on Paytm using 6789 as OTP. This code will expire soon, so act fast!",True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False,
26735,"Dear Customer, ICICI Bank Account XX273 is debited with INR 4,223.23 on 04-Jul-22. Info: EBA*NSE N 202. The Available Balance is INR 38,408.47. Call 18002662 for dispute or SMS BLOCK 696 to 7471939531",False,NOT_OTP,auto_not_otp,27,False,
38418,"You received an order for:
Lumos ThrillSeeke... (1)
Visit Seller Central at https://sellercentral.amazon.in",False,NOT_OTP,auto_not_otp,51,True,51466
9542,Your eatfit.in meal has just left our kitchen and will be delivered in 16 mins.,False,NOT_OTP,auto_not_otp,13,False,VM-CULTFT
synthetic_APP_ACCOUNT_CHANGE_OTP_9d6bd207,"Reset your HDFC Bank password with OTP 5678. This is a one-time code, so don't share it!",True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False,
synthetic_UPI_TXN_OR_PIN_OTP_12f4948c,DO NOT SHARE: Your PhonePe OTP for ₹2024.50 txn is 8459. Expires soon.,True,UPI_TXN_OR_PIN_OTP,synthetic,synthetic,False,
71083,ഇൻസ്റ്റാഗ്രാമിൽ കേട്ട് വന്നവർ ആരെങ്കിലും ഉണ്ടോ 👀❤️..,False,NOT_OTP,auto_not_otp,36,False,
3287,"Your OTP is: 1315.
For security reasons do not share this OTP with anyone - Team Acko.
@www.acko.com #1315",True,GENERIC_APP_ACTION_OTP,success,5,False,AD-ACKOTH-S
synthetic_APP_ACCOUNT_CHANGE_OTP_7a20b161,Your password reset OTP is 4216. Don't share with anyone and use within an hour.,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False,
6306,"ALERT: Beware of fraudulent calls or SMS claiming to be from telecom authorities (TRAI/DoT) or impersonating police, cybercrime, customs, courier, postal department and others. Scammers may falsely accuse you of illegal activities to deceive you into sharing sensitive information like family details, financial credentials, or OTPs. Never share personal information or transfer any money to them. Report such suspicious calls or messages immediately to Helpline 1930 or portal https://cybercrime.gov.in and https://sancharsaathi.gov.in/sfc/  Stay alert. Stay safe with Vi",False,NOT_OTP,success,6,False,VX-TRAIND
40410,free sorry,False,NOT_OTP,auto_not_otp,55,False,
64257,No,False,NOT_OTP,auto_not_otp,22,False,+917019137405
71624,ಕಲಸ್ರ್ ಕನ್ನಡದವರಿಗೆ ಧನ್ಯವಾದಗಳು ನಿಮ್ಮಗೆ  ಹೋಳೆಯದು ಅಗಲಿ❤❤❤❤❤🙏🙏,False,NOT_OTP,auto_not_otp,37,False,
54990,Say hello to Vodafone in AP and Telangana. Enjoy FREE roaming across India! Now get all incoming calls free. No extra roaming charges for Internet.,False,NOT_OTP,auto_not_otp,4,False,
23701,"INR1,024.75 debited on Credit Card XX2948 on 03-Jul-20.Info:Amazon.Avbl Lmt:INR92,376.51.Call 18002662 for dispute or SMS BLOCK 7007 to 6103676556",False,NOT_OTP,auto_not_otp,21,False,
37196,"Supr Delivery OTP: 217516

Our delivery executive has started with your bulk order and will be delivered today, 14-Jun-2020 before 11:00 AM. Please share this OTP with the delivery executive after you have received and verified all the items in your order.",True,DELIVERY_OR_SERVICE_OTP,success,48,True,VMsuprdy
48067,24 400 900 collect computer customer hours just mobile network picked receive reward selected valid valued waiting winner xmas,False,NOT_OTP,auto_not_otp,70,True,
68716,మేము JAALifestyle JAALifestyle అధికారిక వార్తాలేఖ యొక్క కొత్త యుగంలో ఉన్నాం,False,NOT_OTP,auto_not_otp,31,False,
67368,It's ok i noe u're busy but i'm really too bored so i msg u. I oso dunno wat colour she choose 4 me one.,False,NOT_OTP,auto_not_otp,28,False,
71214,ബിസിനസ്സ് / വ്യക്തിഗത എല്ലാ l0an 1% പലിശ 20% സബ്സിഡി. 1629634451 vedt,False,NOT_OTP,auto_not_otp,36,True,
9354,3347 is your OTP to log into HealthifyMe. Do not share your OTP with anyone. Powered by Shopflo!,True,APP_LOGIN_OTP,success,13,False,VM-SHPFLO
42231,great hope lovely message morning night smile wake,False,NOT_OTP,auto_not_otp,58,False,
synthetic_APP_ACCOUNT_CHANGE_OTP_11d55794,Change your email on FreeCharge using 9421 as OTP. Do not disclose to anyone.,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False,
15359,"Dear Customer, ICICI Bank FASTag linked vehicle no. YF52NS7609 has been debited with Rs 73.13 on 27-06-2021 07:33:29 for toll charges with trip number 997836361 at Vaniyambadi Toll Plaza Plaza on 27-06-2021 07:27:35. Avl. bal. is Rs 4131.58. Call 18002100104 in case of dispute.",False,NOT_OTP,auto_not_otp,5,False,
66584,I know! Grumpy old people. My mom was like you better not be lying. Then again I am always the one to play jokes...,False,NOT_OTP,auto_not_otp,27,False,
synthetic_DELIVERY_OR_SERVICE_OTP_1f91616f,Grofers delivery update! Share your OTP: 8213 only with the agent. Stay safe online!,True,DELIVERY_OR_SERVICE_OTP,synthetic,synthetic,False,
65644,நல்ல மனிதர்,False,NOT_OTP,auto_not_otp,25,False,
33976,U just send reminder to bank with my number.,False,NOT_OTP,auto_not_otp,42,False,+917019137405
66346,Sorry for the inconvenience we ll connect in the next class,False,NOT_OTP,auto_not_otp,26,False,
20200,"Your a/c no. xxxxxxx7526 is credited by INR  61,322.76 -  StanChart",False,NOT_OTP,auto_not_otp,14,False,
41271,alert forwarded hi matches messages min sms,False,NOT_OTP,auto_not_otp,56,True,
63055,No,False,NOT_OTP,auto_not_otp,20,False,+917019137405
63347,No,False,NOT_OTP,auto_not_otp,20,False,+917019137405
59401,No,False,NOT_OTP,auto_not_otp,13,False,+917019137405
4791,380042 is OTP for txn of INR 5328.35 at Meatigo by  on ICICI Bank Credit Card XX3668. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,True,BANK_OR_CARD_TXN_OTP,success,3,False,
51808,आईआईआईटी दिल्ली,False,NOT_OTP,auto_not_otp,77,False,
4108,"INR 211.00 spent using ICICI Bank Card XX3718 on 28-Mar-25 on SWIGGY INSTAMAR. Avl Limit: INR 3,36,085.81. If not you, call 1800 2662/SMS BLOCK 7007 to 1808463442.",False,NOT_OTP,auto_not_otp,2,False,
48484,০১৯২৭২৮৩৯৭১ নাম্বারে টাকা পাঠাও।,False,NOT_OTP,auto_not_otp,71,False,
60818,yes,False,NOT_OTP,auto_not_otp,15,False,+917019137405
41993,ll stay,False,NOT_OTP,auto_not_otp,58,False,
synthetic_FINANCIAL_LOGIN_OTP_5926f80b,"આપનો HDFC લોગિન OTS, 98765432 છે! વૈધતા 5 મિનિટ. કોઈને શેર નહીં.",True,FINANCIAL_LOGIN_OTP,synthetic,synthetic,False,
50407,আপনার ব্যাংক অ্যাকাউন্টের নোটিফিকেশন পাওয়া যাচ্ছে না। দয়া করে এখানে ক্লিক করুন: http://bit.ly/UpdateNotify,False,NOT_OTP,auto_not_otp,75,True,
31713,Please Whatsapp. Will check ASAP and revert,False,NOT_OTP,auto_not_otp,37,True,+919832207254
synthetic_APP_LOGIN_OTP_b2a90233,"OTP for Hotstar login: 654321. Don't share with others, it's confidential.",True,APP_LOGIN_OTP,synthetic,synthetic,False,
63454,yes,False,NOT_OTP,auto_not_otp,21,False,+917019137405
51907,"आज के वोडा नंबर जिनका अंत 7548 है, उन्हें 350 का इनाम पाने के लिए चुना गया है। अगर आपका नंबर मेल खाता है, तो कृपया 08712300220 पर कॉल करें और अपना क्लेम कोड 4041 बताएं। सामान्य दरें लागू होती हैं।",False,NOT_OTP,auto_not_otp,78,True,
2498,Hi! You can now instantly download your Vi bill copy on Vi App at https://vi.app.link/PoBP,False,NOT_OTP,success,1,True,VX-ViCARE
69511,"നമുക്ക്‌ വേണ്ടി ഒന്നും ചെയ്യാനായില്ലെങ്കിലും നമ്മളെ സന്തോഷിപ്പിക്കാൻ സ്നേഹിക്കുന്നവർ ചെയ്യുന്ന ശ്രമങ്ങൾ മാത്രം മതി, മനസ്സ്‌ നിറയാൻ. അതൊരു വാക്കിലൂടെയാണെങ്കിൽ പോലും..",False,NOT_OTP,auto_not_otp,33,False,
56921,kkk brooo... encrypt ayyi vasthhaa.... ,False,NOT_OTP,auto_not_otp,8,False,
17469,378080 is OTP for txn of INR 917.37 at DAILYDEL S on ICICI Bank Credit Card XX4524. OTPs are SECRET. DO NOT disclose it to anyone. Bank NEVER asks for OTP.,True,BANK_OR_CARD_TXN_OTP,success,9,False,
14629,ICICI Bank Acct XX346 debited for Rs 949.15 on 30-Apr-23; SHRI SAI SHYAM  credited. UPI:312055750239. Call 18002662 for dispute. SMS BLOCK 696 to 9654140623.,False,NOT_OTP,auto_not_otp,3,False,
47425,750 conditions pg terms tone,False,NOT_OTP,auto_not_otp,69,True,
27609,Your eatfit.in order for the day has been delivered at reception as per your instruction.,False,NOT_OTP,auto_not_otp,29,False,VM-CFOODS
synthetic_APP_ACCOUNT_CHANGE_OTP_4ef383ca,Update your profile details with OTP: 5319. Bank never asks for OTP via SMS or call.,True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False,
43592,good make omg stuff,False,NOT_OTP,auto_not_otp,61,False,
70068,"ആദ്യമായ് തോന്നിയ ഇഷ്ടം ഒരിക്കലും മനസ്സില്‍ നിന്നും മായില്ല ....ഒരു പക്ഷെ അതായിരിക്കാം ലോകത്തിലെ ഏറ്റവുംസത്യമായ പ്രണയം..,",False,NOT_OTP,auto_not_otp,34,False,
32776,"Enjoy HD Voice calls, fast call setup, use Data during Voice calls at NO EXTRA COST with Vi VoLTE. Turn ON VoLTE settings in your mobile. Click bit.ly/2WzLohR",False,NOT_OTP,auto_not_otp,39,True,VGViCare
15794,"INR 871.01 spent on ICICI Bank Card XX0954 on 17-Sep-22 at MILANO ICE CREA. Avl Lmt: INR 1,60,618.89. To dispute,call 18002662/SMS BLOCK 7007 to 2933357003",False,NOT_OTP,auto_not_otp,5,False,
11053,"Email ID gandharv.bakshi@gmail.com has been updated as registered email id for New Jio Number 0509639986. To update/modify email ID, click https://www.jio.com/ps_change_email",False,NOT_OTP,auto_not_otp,16,True,
4882,"ICICI Bank Account XX012 credited:Rs. 73,415.56 on 28-Nov-23. Info NEFT-N332232754757996-INDIAN. Available Balance is Rs. 61,193.34.",False,NOT_OTP,auto_not_otp,4,False,
synthetic_APP_ACCOUNT_CHANGE_OTP_d30fbb35,"OTP: 8149 for profile update on SBI Money on mobile. Keep secure, do not share!",True,APP_ACCOUNT_CHANGE_OTP,synthetic,synthetic,False,
12333,"Hoist Bharat's pride & honour, our Tiranga at home from 9th- 15th August & participate in Har Ghar Tiranga. Click your selfie & upload on harghartiranga.com",False,NOT_OTP,auto_not_otp,18,True,VX-GOVT
58031,120141 is the One-Time Password(OTP) to verify your phone number and activate MyWallet. This OTP is usable only once and valid for 15 minutes from the request.,True,GENERIC_APP_ACTION_OTP,success,10,True,
